Site,Product_Group,Truck_Appointment_Date,BL_weight,Freight_Amount
AMJK,BP,2025-01-08,475121.0,34671.57
AMJK,BP,2025-01-09,383311.0,20281.09
AMJK,BP,2025-01-10,662018.0,37117.47
AMJK,BP,2025-01-11,115327.0,6695.65
AMJK,BP,2025-01-13,411614.0,23841.0
AMJK,BP,2025-01-14,817681.0,53320.78
AMJK,BP,2025-01-15,486485.0,30594.06
AMJK,BP,2025-01-16,297748.0,21810.17
AMJK,BP,2025-01-17,601469.0,42134.03
AMJK,BP,2025-01-18,53130.0,4327.17
AMJK,BP,2025-01-20,507783.0,35687.04
AMJK,BP,2025-01-21,540389.0,29943.16
AMJK,BP,2025-01-22,112628.0,7433.9
AMJK,BP,2025-01-23,13280.0,0.0
AMJK,BP,2025-01-24,511224.0,35796.06
AMJK,BP,2025-01-25,37148.0,2649.6
AMJK,BP,2025-01-27,445728.0,20234.78
AMJK,BP,2025-01-28,644466.0,38164.62
AMJK,BP,2025-01-29,99623.0,5623.280000000001
AMJK,BP,2025-01-30,275040.0,15966.41
AMJK,BP,2025-01-31,458699.0,35552.43
AMJK,BP,2025-02-01,117809.0,6412.08
AMJK,BP,2025-02-03,642266.0,37587.67
AMJK,BP,2025-02-04,745027.0,48011.64
AMJK,BP,2025-02-05,477546.0,28605.329999999998
AMJK,BP,2025-02-06,454002.0,27445.77
AMJK,BP,2025-02-07,719582.0,42735.57
AMJK,BP,2025-02-10,187189.0,8498.84
AMJK,BP,2025-02-11,74854.0,0.0
AMJK,BP,2025-02-13,38686.0,785.0
AMJK,BP,2025-04-04,37907.0,1857.45
AMJK,BP,2025-05-09,39040.0,3829.05
AMJK,BP,2027-02-16,35930.0,2620.16
AMJK,BP,2027-07-26,39598.0,2700.0
AMJK,CT,2022-01-17,10580.0,1760.38
AMJK,CT,2022-02-23,40878.0,4282.4
AMJK,CT,2022-10-18,81800.0,7172.52
AMJK,CT,2022-10-19,77038.0,8656.08
AMJK,CT,2022-10-20,121800.0,10637.36
AMJK,CT,2022-10-21,159510.0,16769.48
AMJK,CT,2022-10-26,10510.0,452.46
AMJK,CT,2022-10-27,121000.0,9904.32
AMJK,CT,2022-10-28,203700.0,19966.77
AMJK,CT,2022-10-31,125000.0,11087.060000000001
AMJK,CT,2022-11-01,82595.0,4759.36
AMJK,CT,2022-11-07,78165.0,3834.92
AMJK,CT,2022-11-08,78200.0,6253.200000000001
AMJK,CT,2022-11-10,122238.0,8223.560000000001
AMJK,CT,2022-11-14,40000.0,3867.84
AMJK,CT,2022-11-18,120000.0,10608.57
AMJK,CT,2022-11-21,120350.0,9979.92
AMJK,CT,2022-11-28,40800.0,3164.4
AMJK,CT,2023-01-10,41000.0,4007.13
AMJK,CT,2023-01-12,84800.0,8073.99
AMJK,CT,2023-01-13,40000.0,3640.32
AMJK,CT,2023-01-20,40000.0,3910.5
AMJK,CT,2023-02-03,81500.0,4898.5599999999995
AMJK,CT,2023-02-10,40000.0,3583.44
AMJK,CT,2023-02-16,41800.0,3163.86
AMJK,CT,2023-02-17,40000.0,3555.0
AMJK,CT,2023-02-22,50824.0,3107.31
AMJK,CT,2023-02-27,80800.0,5781.82
AMJK,CT,2023-02-28,39200.0,850.0
AMJK,CT,2023-03-01,41565.0,2764.6
AMJK,CT,2023-03-02,42000.0,2814.24
AMJK,CT,2023-03-03,122046.0,11059.54
AMJK,CT,2023-03-06,40700.0,3626.15
AMJK,CT,2023-03-07,41192.0,1000.0
AMJK,CT,2023-03-08,42570.0,4463.12
AMJK,CT,2023-03-09,31820.0,4321.5
AMJK,CT,2023-03-10,122588.0,10682.44
AMJK,CT,2023-03-11,41467.0,3643.5
AMJK,CT,2023-03-13,80800.0,6599.48
AMJK,CT,2023-03-16,84046.0,7485.959999999999
AMJK,CT,2023-03-17,81100.0,8102.0
AMJK,CT,2023-03-20,80000.0,6108.299999999999
AMJK,CT,2023-03-21,62800.0,2164.48
AMJK,CT,2023-03-24,81800.0,6905.42
AMJK,CT,2023-03-28,40800.0,2678.4
AMJK,CT,2023-03-30,164450.0,13541.2
AMJK,CT,2023-03-31,40800.0,3807.81
AMJK,CT,2023-04-03,47820.0,2469.8
AMJK,CT,2023-04-05,106821.0,7656.76
AMJK,CT,2023-04-06,27500.0,2477.48
AMJK,CT,2023-04-10,113165.0,11514.94
AMJK,CT,2023-04-11,81962.0,6270.01
AMJK,CT,2023-04-12,71196.0,6439.62
AMJK,CT,2023-04-13,25540.0,1050.0
AMJK,CT,2023-04-14,111673.0,4556.8
AMJK,CT,2023-04-17,123900.0,11113.779999999999
AMJK,CT,2023-04-18,80607.0,3113.68
AMJK,CT,2023-04-19,1500.0,119.6
AMJK,CT,2023-04-21,73258.0,3888.72
AMJK,CT,2023-04-24,80800.0,4609.5599999999995
AMJK,CT,2023-04-26,40000.0,2093.28
AMJK,CT,2023-04-27,42000.0,4622.4
AMJK,CT,2023-04-28,92500.0,4913.44
AMJK,CT,2023-05-01,38912.0,3509.6
AMJK,CT,2023-05-04,30000.0,3913.72
AMJK,CT,2023-05-05,81800.0,7081.5599999999995
AMJK,CT,2023-05-08,40000.0,3256.38
AMJK,CT,2023-05-10,81700.0,3111.24
AMJK,CT,2023-05-11,40000.0,2322.0
AMJK,CT,2023-05-12,100401.0,4470.08
AMJK,CT,2023-05-15,41790.0,3539.4
AMJK,CT,2023-05-16,81700.0,6997.18
AMJK,CT,2023-05-17,81600.0,4665.19
AMJK,CT,2023-05-18,9900.0,1277.74
AMJK,CT,2023-05-19,82800.0,6837.3
AMJK,CT,2023-05-22,121978.0,8689.66
AMJK,CT,2023-05-24,40800.0,2353.99
AMJK,CT,2023-05-25,40869.0,2451.6
AMJK,CT,2023-05-26,102800.0,8459.33
AMJK,CT,2023-05-30,43783.0,2796.56
AMJK,CT,2023-05-31,142089.0,7415.33
AMJK,CT,2023-06-02,40000.0,3314.64
AMJK,CT,2023-06-05,79800.0,3740.6800000000003
AMJK,CT,2023-06-06,83234.0,8395.94
AMJK,CT,2023-06-07,84078.0,4902.93
AMJK,CT,2023-06-08,78654.0,3079.2
AMJK,CT,2023-06-12,41422.0,1050.0
AMJK,CT,2023-06-14,40000.0,625.0
AMJK,CT,2023-06-16,41305.0,3572.04
AMJK,CT,2023-06-19,122100.0,10753.05
AMJK,CT,2023-06-20,40000.0,2289.6
AMJK,CT,2023-06-23,79900.0,6524.24
AMJK,CT,2023-06-27,110506.0,9597.3
AMJK,CT,2023-06-28,40000.0,2400.0
AMJK,CT,2023-06-29,9600.0,328.16
AMJK,CT,2023-06-30,124400.0,9305.880000000001
AMJK,CT,2023-07-05,122500.0,6656.27
AMJK,CT,2023-07-06,40498.0,3526.72
AMJK,CT,2023-07-11,4225.0,169.43
AMJK,CT,2023-07-12,44000.0,1027.25
AMJK,CT,2023-07-14,82100.0,6178.51
AMJK,CT,2023-07-17,40500.0,2416.02
AMJK,CT,2023-07-18,76830.0,7400.4
AMJK,CT,2023-07-19,82800.0,6749.460000000001
AMJK,CT,2023-07-20,41700.0,3526.72
AMJK,CT,2023-07-21,122674.0,7184.42
AMJK,CT,2023-07-25,40800.0,2440.8
AMJK,CT,2023-07-26,83648.0,4416.98
AMJK,CT,2023-07-27,39100.0,2462.4
AMJK,CT,2023-07-28,82800.0,4665.62
AMJK,CT,2023-07-31,83100.0,7382.68
AMJK,CT,2023-08-01,1100.0,314.32
AMJK,CT,2023-08-02,42000.0,2364.36
AMJK,CT,2023-08-04,42000.0,4662.58
AMJK,CT,2023-08-07,161627.0,10888.240000000002
AMJK,CT,2023-08-08,134300.0,8910.85
AMJK,CT,2023-08-09,106609.0,2375.0
AMJK,CT,2023-08-10,42200.0,3663.68
AMJK,CT,2023-08-14,76681.0,4514.26
AMJK,CT,2023-08-29,82000.0,7010.16
AMJK,CT,2023-08-30,118140.0,8712.05
AMJK,CT,2023-08-31,18200.0,1050.0
AMJK,CT,2023-09-05,60025.0,4671.25
AMJK,CT,2023-09-07,82100.0,6240.450000000001
AMJK,CT,2023-09-08,198710.0,16884.489999999998
AMJK,CT,2023-09-11,122525.0,4421.8
AMJK,CT,2023-09-12,40000.0,3213.72
AMJK,CT,2023-09-13,6400.0,2039.51
AMJK,CT,2023-09-14,80945.0,6341.280000000001
AMJK,CT,2023-09-15,125200.0,11080.82
AMJK,CT,2023-09-18,40000.0,3463.72
AMJK,CT,2023-09-21,45321.0,1459.75
AMJK,CT,2023-09-22,180610.0,17365.670000000002
AMJK,CT,2023-09-25,33255.0,4462.2
AMJK,CT,2023-09-27,21546.0,1490.31
AMJK,CT,2023-09-29,182623.0,17290.39
AMJK,CT,2023-10-02,89882.0,6213.24
AMJK,CT,2023-10-03,83379.0,7554.35
AMJK,CT,2023-10-04,88709.0,5035.31
AMJK,CT,2023-10-05,123404.0,10212.2
AMJK,CT,2023-10-06,206450.0,13825.02
AMJK,CT,2023-10-09,158065.0,11079.73
AMJK,CT,2023-10-11,40800.0,2602.8
AMJK,CT,2023-10-12,121800.0,10088.39
AMJK,CT,2023-10-16,120800.0,9657.71
AMJK,CT,2023-10-17,51107.0,4044.42
AMJK,CT,2023-10-18,46400.0,2577.89
AMJK,CT,2023-10-19,81900.0,6319.68
AMJK,CT,2023-10-20,101917.0,6967.32
AMJK,CT,2023-10-24,141475.0,10617.86
AMJK,CT,2023-10-25,40200.0,2451.6
AMJK,CT,2023-10-26,103992.0,6756.1
AMJK,CT,2023-10-27,62555.0,7061.91
AMJK,CT,2023-10-30,20387.0,1283.68
AMJK,CT,2023-10-31,83578.0,6766.0
AMJK,CT,2023-11-03,40400.0,4422.0
AMJK,CT,2023-11-06,80000.0,6441.66
AMJK,CT,2023-11-07,40000.0,2515.32
AMJK,CT,2023-11-08,10500.0,364.07
AMJK,CT,2023-11-10,40650.0,2157.36
AMJK,CT,2023-11-14,40717.0,3640.0
AMJK,CT,2023-11-15,40700.0,2397.6
AMJK,CT,2023-11-17,81300.0,7356.530000000001
AMJK,CT,2023-11-20,81140.0,4533.6
AMJK,CT,2023-11-22,83800.0,5795.98
AMJK,CT,2023-11-27,124174.0,9734.36
AMJK,CT,2023-11-28,63173.0,8332.31
AMJK,CT,2023-11-29,82800.0,7053.3
AMJK,CT,2023-11-30,80400.0,3621.7599999999998
AMJK,CT,2023-12-04,121606.0,8241.29
AMJK,CT,2023-12-05,40700.0,3169.56
AMJK,CT,2023-12-06,81600.0,4870.799999999999
AMJK,CT,2023-12-08,196652.0,15777.86
AMJK,CT,2023-12-11,119000.0,6109.9400000000005
AMJK,CT,2023-12-12,120531.0,6942.4800000000005
AMJK,CT,2023-12-15,135325.0,10684.25
AMJK,CT,2023-12-18,92550.0,4151.78
AMJK,CT,2023-12-19,40800.0,2332.8
AMJK,CT,2023-12-20,163054.0,12818.29
AMJK,CT,2023-12-21,41800.0,3915.04
AMJK,CT,2023-12-27,121704.0,5878.2699999999995
AMJK,CT,2023-12-29,93623.0,7474.01
AMJK,CT,2024-01-02,3300.0,162.02
AMJK,CT,2024-01-04,80600.0,3100.56
AMJK,CT,2024-01-05,165500.0,7945.16
AMJK,CT,2024-01-08,100620.0,6870.79
AMJK,CT,2024-01-10,81620.0,3745.16
AMJK,CT,2024-01-12,166000.0,12861.28
AMJK,CT,2024-01-15,84300.0,4971.9800000000005
AMJK,CT,2024-01-16,82100.0,6178.8
AMJK,CT,2024-01-17,40067.0,2039.88
AMJK,CT,2024-01-18,36875.0,4160.7
AMJK,CT,2024-01-19,90621.0,7443.92
AMJK,CT,2024-01-23,37700.0,2451.6
AMJK,CT,2024-01-24,81685.0,5806.5
AMJK,CT,2024-01-25,40800.0,2300.4
AMJK,CT,2024-01-26,82600.0,6032.25
AMJK,CT,2024-01-29,122200.0,9081.48
AMJK,CT,2024-01-30,74817.0,3250.0
AMJK,CT,2024-01-31,40800.0,2451.6
AMJK,CT,2024-02-02,78379.0,3301.05
AMJK,CT,2024-02-05,165248.0,10570.7
AMJK,CT,2024-02-08,96158.0,3880.7799999999997
AMJK,CT,2024-02-09,163582.0,15025.26
AMJK,CT,2024-02-12,159776.0,10629.349999999999
AMJK,CT,2024-02-14,40800.0,2311.2
AMJK,CT,2024-02-16,124400.0,9834.01
AMJK,CT,2024-02-20,41300.0,2002.44
AMJK,CT,2024-02-21,40800.0,2365.2
AMJK,CT,2024-02-22,83471.0,7860.6
AMJK,CT,2024-02-23,40700.0,1245.44
AMJK,CT,2024-02-26,67321.0,3367.6899999999996
AMJK,CT,2024-02-27,20815.0,625.0
AMJK,CT,2024-02-28,143200.0,7620.21
AMJK,CT,2024-02-29,80800.0,5920.99
AMJK,CT,2024-03-04,122245.0,9143.18
AMJK,CT,2024-03-06,41621.0,3809.76
AMJK,CT,2024-03-07,40941.0,3660.85
AMJK,CT,2024-03-08,162030.0,11153.11
AMJK,CT,2024-03-11,40000.0,3085.74
AMJK,CT,2024-03-12,42000.0,850.0
AMJK,CT,2024-03-13,76083.0,5776.6
AMJK,CT,2024-03-18,83200.0,7450.93
AMJK,CT,2024-03-19,42000.0,2464.1
AMJK,CT,2024-03-20,40465.0,2082.6
AMJK,CT,2024-03-21,42000.0,3929.04
AMJK,CT,2024-03-22,122400.0,9575.92
AMJK,CT,2024-03-25,83800.0,4515.9
AMJK,CT,2024-03-26,20000.0,735.0
AMJK,CT,2024-03-28,206820.0,15634.6
AMJK,CT,2024-04-01,18000.0,3213.72
AMJK,CT,2024-04-02,46133.0,4115.67
AMJK,CT,2024-04-05,82700.0,7251.76
AMJK,CT,2024-04-08,41800.0,1288.2
AMJK,CT,2024-04-10,39600.0,2494.8
AMJK,CT,2024-04-11,40800.0,2354.4
AMJK,CT,2024-04-12,81500.0,5754.5
AMJK,CT,2024-04-15,80000.0,6849.0
AMJK,CT,2024-04-16,104030.0,7821.030000000001
AMJK,CT,2024-04-17,40000.0,2093.28
AMJK,CT,2024-04-18,6600.0,254.27
AMJK,CT,2024-04-19,80700.0,5714.049999999999
AMJK,CT,2024-04-22,121075.0,10865.57
AMJK,CT,2024-04-23,122642.0,8413.8
AMJK,CT,2024-04-24,40800.0,2332.8
AMJK,CT,2024-04-26,92509.0,7379.14
AMJK,CT,2024-04-29,40800.0,2332.8
AMJK,CT,2024-04-30,41200.0,2473.2
AMJK,CT,2024-05-01,37273.0,4200.9
AMJK,CT,2024-05-02,42300.0,3640.0
AMJK,CT,2024-05-03,204276.0,15930.66
AMJK,CT,2024-05-07,121890.0,6657.280000000001
AMJK,CT,2024-05-08,2000.0,344.09
AMJK,CT,2024-05-09,81200.0,5738.639999999999
AMJK,CT,2024-05-10,79000.0,4417.92
AMJK,CT,2024-05-13,40000.0,3435.28
AMJK,CT,2024-05-14,84000.0,4471.26
AMJK,CT,2024-05-15,62300.0,4840.8
AMJK,CT,2024-05-16,10500.0,521.8
AMJK,CT,2024-05-17,121194.0,11586.43
AMJK,CT,2024-05-20,71782.0,4047.4
AMJK,CT,2024-05-21,47600.0,2957.94
AMJK,CT,2024-05-22,65200.0,4196.38
AMJK,CT,2024-05-24,42500.0,4702.32
AMJK,CT,2024-05-28,83033.0,4870.05
AMJK,CT,2024-05-29,15840.0,1916.98
AMJK,CT,2024-05-30,41741.0,1420.12
AMJK,CT,2024-05-31,145873.0,9160.43
AMJK,CT,2024-06-04,40000.0,3142.62
AMJK,CT,2024-06-06,63937.0,4337.22
AMJK,CT,2024-06-07,20000.0,735.0
AMJK,CT,2024-06-11,41211.0,3702.11
AMJK,CT,2024-06-12,41250.0,700.0
AMJK,CT,2024-06-13,155170.0,13980.57
AMJK,CT,2024-06-14,4225.0,2408.4
AMJK,CT,2024-06-17,80800.0,4416.24
AMJK,CT,2024-06-18,41800.0,2981.58
AMJK,CT,2024-06-19,63365.0,4437.110000000001
AMJK,CT,2024-06-20,122700.0,6630.24
AMJK,CT,2024-06-21,82900.0,6150.93
AMJK,CT,2024-06-24,41700.0,3809.8
AMJK,CT,2024-06-25,123500.0,7432.32
AMJK,CT,2024-06-26,40800.0,2430.0
AMJK,CT,2024-06-27,81326.0,5291.0
AMJK,CT,2024-06-28,122600.0,6645.6
AMJK,CT,2024-07-01,42119.0,2617.02
AMJK,CT,2024-07-05,121700.0,10587.07
AMJK,CT,2024-07-08,89547.0,4818.63
AMJK,CT,2024-07-11,2200.0,124.0
AMJK,CT,2024-07-12,86100.0,6712.07
AMJK,CT,2024-07-15,121800.0,8410.86
AMJK,CT,2024-07-16,34376.0,4160.7
AMJK,CT,2024-07-17,40800.0,2300.4
AMJK,CT,2024-07-18,40800.0,2700.0
AMJK,CT,2024-07-19,148800.0,11963.95
AMJK,CT,2024-07-22,46600.0,6787.82
AMJK,CT,2024-07-23,81900.0,6178.8
AMJK,CT,2024-07-25,42000.0,4602.76
AMJK,CT,2024-07-26,165100.0,13240.04
AMJK,CT,2024-07-30,10500.0,370.95
AMJK,CT,2024-07-31,123300.0,6413.03
AMJK,CT,2024-08-01,82000.0,6654.139999999999
AMJK,CT,2024-08-05,86002.0,6755.65
AMJK,CT,2024-08-07,122474.0,9702.75
AMJK,CT,2024-08-08,15436.0,2376.94
AMJK,CT,2024-08-09,153359.0,13200.369999999999
AMJK,CT,2024-08-13,42385.0,2533.39
AMJK,CT,2024-08-14,41600.0,3702.11
AMJK,CT,2024-08-15,82300.0,5192.46
AMJK,CT,2024-08-16,78115.0,8689.64
AMJK,CT,2024-08-19,41800.0,3556.75
AMJK,CT,2024-08-20,78986.0,6540.0
AMJK,CT,2024-08-21,49954.0,2602.9700000000003
AMJK,CT,2024-08-22,82062.0,5900.88
AMJK,CT,2024-08-23,60400.0,5507.2
AMJK,CT,2024-08-24,37699.0,3630.34
AMJK,CT,2024-08-26,40000.0,2268.0
AMJK,CT,2024-08-27,120945.0,5195.36
AMJK,CT,2024-08-28,85000.0,5650.7300000000005
AMJK,CT,2024-08-29,42000.0,4569.98
AMJK,CT,2024-08-30,185827.0,17026.44
AMJK,CT,2024-09-03,34510.0,1646.6399999999999
AMJK,CT,2024-09-05,92300.0,7012.14
AMJK,CT,2024-09-06,81600.0,4654.799999999999
AMJK,CT,2024-09-08,10500.0,507.91
AMJK,CT,2024-09-09,20900.0,1150.0
AMJK,CT,2024-09-10,17600.0,3666.23
AMJK,CT,2024-09-11,80900.0,6306.6
AMJK,CT,2024-09-12,74600.0,5581.71
AMJK,CT,2024-09-13,83800.0,8371.27
AMJK,CT,2024-09-16,81000.0,5941.66
AMJK,CT,2024-09-17,78010.0,5786.4
AMJK,CT,2024-09-18,6000.0,1367.37
AMJK,CT,2024-09-19,38975.0,1975.8
AMJK,CT,2024-09-20,121819.0,7716.099999999999
AMJK,CT,2024-09-24,63274.0,3125.8
AMJK,CT,2024-09-25,40400.0,2376.0
AMJK,CT,2024-09-26,40000.0,1975.8
AMJK,CT,2024-09-27,86700.0,5639.55
AMJK,CT,2024-09-30,46800.0,3479.8199999999997
AMJK,CT,2024-10-01,74338.0,6995.1
AMJK,CT,2024-10-03,88148.0,6725.96
AMJK,CT,2024-10-04,164400.0,12444.97
AMJK,CT,2024-10-08,42000.0,1000.0
AMJK,CT,2024-10-09,78707.0,2387.8
AMJK,CT,2024-10-10,115590.0,11611.01
AMJK,CT,2024-10-14,79800.0,5030.1
AMJK,CT,2024-10-15,81742.0,5281.639999999999
AMJK,CT,2024-10-16,31835.0,1986.48
AMJK,CT,2024-10-17,41800.0,2760.24
AMJK,CT,2024-10-18,40000.0,2293.38
AMJK,CT,2024-10-21,40800.0,2397.6
AMJK,CT,2024-10-23,40516.0,2397.6
AMJK,CT,2024-10-24,82400.0,3381.8199999999997
AMJK,CT,2024-10-25,78672.0,6286.5
AMJK,CT,2024-10-28,75964.0,3061.8
AMJK,CT,2024-10-29,40800.0,2246.4
AMJK,CT,2024-10-31,43300.0,2553.9900000000002
AMJK,CT,2024-11-01,81376.0,5454.16
AMJK,CT,2024-11-05,40491.0,2386.8
AMJK,CT,2024-11-06,40800.0,2246.4
AMJK,CT,2024-11-08,87872.0,4549.650000000001
AMJK,CT,2024-11-11,172097.0,12909.07
AMJK,CT,2024-11-12,124800.0,9213.2
AMJK,CT,2024-11-13,81186.0,5059.5
AMJK,CT,2024-11-14,40800.0,2235.6
AMJK,CT,2024-11-15,196370.0,15516.02
AMJK,CT,2024-11-18,40000.0,1975.8
AMJK,CT,2024-11-19,78900.0,3626.0
AMJK,CT,2024-11-22,76890.0,4233.84
AMJK,CT,2024-11-25,79960.0,5418.34
AMJK,CT,2024-11-26,71700.0,6787.71
AMJK,CT,2024-11-27,206295.0,16398.47
AMJK,CT,2024-12-02,117724.0,7584.49
AMJK,CT,2024-12-03,50530.0,4359.48
AMJK,CT,2024-12-04,121100.0,6795.8
AMJK,CT,2024-12-05,80800.0,4211.4
AMJK,CT,2024-12-06,166948.0,12435.79
AMJK,CT,2024-12-10,86629.0,4872.5
AMJK,CT,2024-12-11,80800.0,4330.32
AMJK,CT,2024-12-12,81300.0,5837.200000000001
AMJK,CT,2024-12-13,42000.0,4217.94
AMJK,CT,2024-12-16,179591.0,10172.42
AMJK,CT,2024-12-17,40800.0,2224.8
AMJK,CT,2024-12-18,40800.0,2365.2
AMJK,CT,2024-12-19,49391.0,3253.2299999999996
AMJK,CT,2024-12-20,37400.0,3262.32
AMJK,CT,2024-12-27,125023.0,9513.54
AMJK,CT,2024-12-30,41800.0,3658.08
AMJK,CT,2024-12-31,84000.0,5667.94
AMJK,CT,2025-01-02,80526.0,5427.4
AMJK,CT,2025-01-03,8214.0,305.66
AMJK,CT,2025-01-06,40800.0,2376.0
AMJK,CT,2025-01-07,41800.0,2825.34
AMJK,CT,2025-01-08,40000.0,1986.48
AMJK,CT,2025-01-09,41800.0,3487.35
AMJK,CT,2025-01-10,80555.0,5579.16
AMJK,CT,2025-01-13,40700.0,2721.18
AMJK,CT,2025-01-14,84578.0,3509.71
AMJK,CT,2025-01-15,39438.0,2600.0
AMJK,CT,2025-01-16,44986.0,3455.5299999999997
AMJK,CT,2025-01-17,81600.0,6312.87
AMJK,CT,2025-01-21,41915.0,3522.05
AMJK,CT,2025-01-24,82000.0,7033.44
AMJK,CT,2025-01-27,40800.0,4100.4
AMJK,CT,2025-01-28,82000.0,3473.2
AMJK,CT,2025-01-29,38655.0,4100.4
AMJK,CT,2025-01-30,38789.0,3760.0
AMJK,CT,2025-01-31,123289.0,7507.87
AMJK,CT,2025-02-03,40000.0,2007.84
AMJK,CT,2025-02-04,4932.0,182.75
AMJK,CT,2025-02-05,40800.0,2462.4
AMJK,CT,2025-02-06,40000.0,2700.0
AMJK,CT,2025-02-07,123618.0,9570.52
AMJK,CT,2025-02-10,41800.0,3539.4
AMJK,CT,2025-02-14,42000.0,1000.0
AMJK,SW,2022-10-18,260540.0,25066.760000000002
AMJK,SW,2022-10-19,572612.0,42489.81
AMJK,SW,2022-10-20,756200.0,70914.69
AMJK,SW,2022-10-21,357255.0,38487.63
AMJK,SW,2022-10-24,84909.0,3472.77
AMJK,SW,2022-10-25,69938.0,2332.2200000000003
AMJK,SW,2022-10-26,247822.0,24546.65
AMJK,SW,2022-10-27,394777.0,28643.69
AMJK,SW,2022-10-28,518923.0,59006.62
AMJK,SW,2022-10-31,272568.0,20941.91
AMJK,SW,2022-11-01,744822.0,54469.96
AMJK,SW,2022-11-02,107108.0,6417.360000000001
AMJK,SW,2022-11-03,72144.0,3613.92
AMJK,SW,2022-11-04,17524.0,2348.76
AMJK,SW,2022-11-07,278240.0,29727.05
AMJK,SW,2022-11-08,939266.0,82963.4
AMJK,SW,2022-11-09,550476.8,49550.57
AMJK,SW,2022-11-10,123857.0,8223.4
AMJK,SW,2022-11-11,91528.0,7769.51
AMJK,SW,2022-11-14,6300.0,861.44
AMJK,SW,2022-11-15,13509.0,1943.72
AMJK,SW,2022-11-16,38589.0,3653.12
AMJK,SW,2022-11-17,16692.0,2218.32
AMJK,SW,2022-11-18,99812.0,13776.49
AMJK,SW,2022-11-19,311775.0,22773.52
AMJK,SW,2022-11-21,382215.0,30884.78
AMJK,SW,2022-11-22,51287.0,4099.1
AMJK,SW,2022-11-23,3855.0,996.6
AMJK,SW,2022-11-27,1885.0,377.42
AMJK,SW,2022-11-28,36288.0,874.2
AMJK,SW,2023-01-03,1111.0,121.68
AMJK,SW,2023-01-10,38444.0,3104.17
AMJK,SW,2023-01-11,187505.0,10726.210000000001
AMJK,SW,2023-01-12,529503.0,43210.32
AMJK,SW,2023-01-13,282023.0,26382.25
AMJK,SW,2023-01-16,31086.0,2819.35
AMJK,SW,2023-01-18,4160.0,254.65
AMJK,SW,2023-01-24,998.0,171.97
AMJK,SW,2023-01-27,1742.0,205.57
AMJK,SW,2023-01-31,86940.0,7900.849999999999
AMJK,SW,2023-02-01,281746.0,25519.84
AMJK,SW,2023-02-02,391960.0,42705.21
AMJK,SW,2023-02-03,158178.0,7198.879999999999
AMJK,SW,2023-02-06,39704.0,2282.88
AMJK,SW,2023-02-08,141963.0,11483.05
AMJK,SW,2023-02-09,463647.0,29977.25
AMJK,SW,2023-02-10,335781.0,24866.09
AMJK,SW,2023-02-13,149817.0,12195.48
AMJK,SW,2023-02-14,111014.0,5787.92
AMJK,SW,2023-02-17,34032.0,4512.12
AMJK,SW,2023-02-21,304278.0,28429.34
AMJK,SW,2023-02-22,538648.0,43803.21
AMJK,SW,2023-02-23,260521.0,15701.509999999998
AMJK,SW,2023-02-24,447209.0,37671.94
AMJK,SW,2023-02-25,174125.0,12902.3
AMJK,SW,2023-02-27,745404.0,53061.55
AMJK,SW,2023-02-28,838577.0,74389.39
AMJK,SW,2023-03-01,575312.0,44843.0
AMJK,SW,2023-03-02,456619.0,24893.29
AMJK,SW,2023-03-03,683866.5,56909.0
AMJK,SW,2023-03-04,21584.0,2386.32
AMJK,SW,2023-03-06,574118.8,50932.09
AMJK,SW,2023-03-07,803647.0,60947.23
AMJK,SW,2023-03-08,748249.0,57257.76
AMJK,SW,2023-03-09,340017.0,27722.71
AMJK,SW,2023-03-10,794830.2,76401.63
AMJK,SW,2023-03-11,6300.0,1415.35
AMJK,SW,2023-03-13,840910.0,62213.06
AMJK,SW,2023-03-14,640559.0,48534.24
AMJK,SW,2023-03-15,580326.68,36781.6
AMJK,SW,2023-03-16,425738.0,26026.329999999998
AMJK,SW,2023-03-17,723367.0,46134.86
AMJK,SW,2023-03-20,738842.51,52459.770000000004
AMJK,SW,2023-03-21,763250.9,58433.83
AMJK,SW,2023-03-22,542894.0,37007.67
AMJK,SW,2023-03-23,618047.28,52750.24
AMJK,SW,2023-03-24,625265.8,61146.44
AMJK,SW,2023-03-25,105227.0,9259.43
AMJK,SW,2023-03-27,561773.0,39509.16
AMJK,SW,2023-03-28,870145.0,63525.159999999996
AMJK,SW,2023-03-29,616710.8,33157.76
AMJK,SW,2023-03-30,185187.0,16451.62
AMJK,SW,2023-03-31,557296.0,61574.25
AMJK,SW,2023-04-03,372067.0,25696.14
AMJK,SW,2023-04-04,657551.0,51834.8
AMJK,SW,2023-04-05,408244.0,25171.48
AMJK,SW,2023-04-06,535892.0,56312.52
AMJK,SW,2023-04-10,585726.0,37607.12
AMJK,SW,2023-04-11,567864.0,44968.96
AMJK,SW,2023-04-12,423584.0,29036.36
AMJK,SW,2023-04-13,365291.0,31727.98
AMJK,SW,2023-04-14,703785.0,71536.39
AMJK,SW,2023-04-17,294245.0,24660.65
AMJK,SW,2023-04-18,631829.0,49449.43
AMJK,SW,2023-04-19,727255.0,54201.659999999996
AMJK,SW,2023-04-20,658387.0,54921.1
AMJK,SW,2023-04-21,639235.0,55025.92
AMJK,SW,2023-04-24,723019.0,57346.81
AMJK,SW,2023-04-25,774877.0,60009.13
AMJK,SW,2023-04-26,706328.25,52486.8
AMJK,SW,2023-04-27,396653.0,38222.14
