Site,BL_Number,Truck_Appointment_Date,BL_weight,Freight_Amount,Product_Group
AMAZ,W34A527,2023-04-18,23192.0,1435.0,SW
AMAZ,W34A531,2023-04-20,18496.0,725.0,SW
AMAZ,W34A532,2023-04-24,33180.0,725.0,SW
AMAZ,W34A541,2023-07-25,28805.0,785.0,SW
AMAZ,W34A545,2023-04-18,29244.0,825.0,SW
AMAZ,W34A548,2023-05-01,1659.0,266.67,SW
AMAZ,W34A551,2023-04-25,5188.0,724.01,SW
AMAZ,W34A572,2023-04-18,18956.0,1795.0,SW
AMAZ,W34A576,2023-04-25,24384.0,825.0,SW
AMAZ,W34A579,2023-04-26,33936.0,1250.0,SW
AMAZ,W34A590,2023-05-08,11791.0,902.01,SW
AMAZ,W34A591,2023-04-20,5340.0,552.86,SW
AMAZ,W34A593,2023-05-17,15897.0,1668.92,SW
AMAZ,W34A594,2023-04-20,8088.0,0.0,SW
AMAZ,W34A614,2023-04-25,22524.0,625.0,SW
AMAZ,W34A630,2023-04-20,22390.0,1425.0,SW
AMAZ,W34A639,2023-05-22,31936.0,2500.0,SW
AMAZ,W34A640,2023-04-19,2910.0,675.15,SW
AMAZ,W34A641,2023-04-26,1940.0,445.23,SW
AMAZ,W34A647,2023-05-04,8252.0,525.0,SW
AMAZ,W34A649,2023-04-27,19344.0,725.0,SW
AMAZ,W34A650,2023-04-26,19344.0,725.0,SW
AMAZ,W34A651,2023-04-28,19344.0,725.0,SW
AMAZ,W34A699,2023-04-28,17966.0,785.0,SW
AMAZ,W34A701,2023-04-21,7272.0,878.33,SW
AMAZ,W34A702,2023-04-25,30860.0,785.0,SW
AMAZ,W34A706,2023-04-24,30825.0,2100.0,SW
AMAZ,W34A708,2023-04-19,23192.0,725.0,SW
AMAZ,W34A719,2023-04-27,31685.0,1525.0,SW
AMAZ,W34A721,2023-05-18,13430.0,825.0,SW
AMAZ,W34A723,2023-05-18,21285.0,725.0,SW
AMAZ,W34A726,2023-05-18,1224.0,268.38,SW
AMAZ,W34A732,2023-05-25,20947.0,850.0,SW
AMAZ,W34A738,2023-06-01,16850.0,725.0,SW
AMAZ,W34A740,2023-06-01,17815.0,1620.0,SW
AMAZ,W34A750,2023-04-21,37230.0,0.1,SW
AMAZ,W34A753,2023-04-25,2156.0,284.67,SW
AMAZ,W34A764,2023-04-20,27718.0,850.0,SW
AMAZ,W34A778,2023-04-25,7680.0,664.72,SW
AMAZ,W34A783,2023-05-10,20481.0,725.0,SW
AMAZ,W34A834,2023-04-26,6636.0,1150.32,SW
AMAZ,W34A842,2023-04-27,32891.0,460.0,SW
AMAZ,W34A847,2023-06-07,21480.0,2175.0,SW
AMAZ,W34A855,2023-05-12,10680.0,450.0,SW
AMAZ,W34A857,2023-04-28,35740.0,785.0,SW
AMAZ,W34A866,2023-04-27,17524.0,345.0,SW
AMAZ,W34A867,2023-04-27,4976.0,666.5,SW
AMAZ,W34A868,2023-05-01,8295.0,0.0,SW
AMAZ,W34A869,2023-04-26,7170.0,0.0,SW
AMAZ,W34A879,2023-04-27,4977.0,698.17,SW
AMAZ,W34A881,2023-04-27,35972.0,1600.0,SW
AMAZ,W34A891,2023-04-28,28676.0,825.0,SW
AMAZ,W34A908,2023-05-09,30719.0,1850.0,SW
AMAZ,W34A944,2023-05-08,17524.0,1400.0,SW
AMAZ,W34A961,2023-04-28,29725.0,835.0,SW
AMAZ,W34A963,2023-04-28,6636.0,947.58,SW
AMAZ,W34A966,2023-05-03,24843.0,1675.0,SW
AMAZ,W34A971,2023-05-22,20656.0,1695.0,SW
AMAZ,W34A982,2023-05-02,2522.0,0.0,SW
AMAZ,W34A984,2023-04-27,4964.0,412.37,SW
AMAZ,W34A994,2023-05-01,21469.0,3500.0,SW
AMAZ,W34A998,2023-05-16,2696.0,718.41,SW
AMAZ,W34B003,2023-04-29,23192.0,725.0,SW
AMAZ,W34B004,2023-04-18,4429.0,230.46,SW
AMAZ,W34B006,2023-05-02,11646.0,1100.0,SW
AMAZ,W34B020,2023-05-02,31304.0,725.0,SW
AMAZ,W34B021,2023-05-02,31304.0,725.0,SW
AMAZ,W34B022,2023-05-03,33680.0,745.0,SW
AMAZ,W34B030,2023-05-08,36227.0,875.0,SW
AMAZ,W34B038,2023-05-15,12888.0,410.0,SW
AMAZ,W34B048,2023-05-03,4758.0,0.0,SW
AMAZ,W34B054,2023-05-03,23691.0,725.0,SW
AMAZ,W34B059,2023-05-02,3568.0,691.03,SW
AMAZ,W34B069,2023-05-03,16632.0,1728.96,SW
AMAZ,W34B070,2023-05-17,9696.0,856.54,SW
AMAZ,W34B072,2023-05-11,7272.0,1578.3,SW
AMAZ,W34B079,2023-05-09,10680.0,1346.06,SW
AMAZ,W34B116,2023-05-12,30740.0,1245.0,SW
AMAZ,W34B143,2023-04-19,34979.0,1600.0,SW
AMAZ,W34B193,2023-04-19,20672.0,785.0,SW
AMAZ,W34B236,2023-04-12,27764.0,0.0,SW
AMAZ,W34B282,2023-04-24,15320.0,725.0,SW
AMAZ,W34B298,2023-05-05,16494.0,725.0,SW
AMAZ,W34B382,2023-04-26,37891.0,725.0,SW
AMAZ,W34B543,2023-04-20,22275.0,850.0,SW
AMAZ,W34B590,2023-05-09,4413.0,437.84,SW
AMAZ,W34B647,2023-05-05,8139.0,525.0,SW
AMAZ,W34B740,2023-06-09,4435.0,509.3,SW
AMAZ,W34B865,2023-05-08,6636.0,0.0,SW
AMAZ,W34C048,2023-05-08,3732.0,0.0,SW
AMAZ,W34C069,2023-05-12,5824.0,768.5,SW
AMAZ,W34C282,2023-04-25,18600.0,775.0,SW
AMAZ,W34C382,2023-04-26,38436.0,850.0,SW
AMAZ,W34C647,2023-05-05,9182.0,525.0,SW
AMAZ,W34D382,2023-05-05,24736.0,785.0,SW
AMAZ,W34D647,2023-05-05,9182.0,525.0,SW
AMAZ,W34E647,2023-05-17,6569.0,525.0,SW
AMAZ,W35A012,2023-05-08,21360.0,785.0,SW
AMAZ,W35A027,2023-05-11,14700.0,725.0,SW
AMAZ,W35A029,2023-05-02,2408.0,0.0,SW
AMAZ,W35A031,2023-05-09,30878.0,3377.5,SW
AMAZ,W35A032,2023-05-04,3783.0,0.0,SW
AMAZ,W35A035,2023-05-12,7272.0,1000.0,SW
AMAZ,W35A055,2023-05-04,3840.0,557.6,SW
AMAZ,W35A057,2023-05-04,5956.0,0.0,SW
AMAZ,W35A058,2023-05-22,13206.0,1800.0,SW
AMAZ,W35A061,2023-05-10,20260.0,725.0,SW
AMAZ,W35A169,2023-05-09,5226.0,770.04,SW
AMAZ,W35A179,2023-05-12,4848.0,912.06,SW
AMAZ,W35A195,2023-05-09,33180.0,725.0,SW
AMAZ,W35A221,2023-05-09,15376.0,785.0,SW
AMAZ,W35A223,2023-05-22,15464.0,785.0,SW
AMAZ,W35A230,2023-05-08,2880.0,338.85,SW
AMAZ,W35A231,2023-05-08,20978.0,1700.0,SW
AMAZ,W35A245,2023-05-12,5226.0,895.45,SW
AMAZ,W35A248,2023-05-19,6400.0,0.0,SW
AMAZ,W35A249,2023-05-08,3204.0,0.0,SW
AMAZ,W35A253,2023-05-10,37223.0,2425.0,SW
AMAZ,W35A254,2023-05-09,3204.0,0.0,SW
AMAZ,W35A265,2023-05-12,32064.0,775.0,SW
AMAZ,W35A271,2023-05-12,8484.0,913.46,SW
AMAZ,W35A272,2023-05-17,33936.0,1295.0,SW
AMAZ,W35A273,2023-05-11,30475.0,2350.0,SW
AMAZ,W35A274,2023-05-19,35208.0,0.1,SW
AMAZ,W35A276,2023-05-22,6060.0,970.02,SW
AMAZ,W35A287,2023-05-18,1280.0,246.91,SW
AMAZ,W35A290,2023-05-15,19447.0,825.0,SW
AMAZ,W35A291,2023-05-12,38725.0,1300.0,SW
AMAZ,W35A305,2023-05-17,24664.0,725.0,SW
AMAZ,W35A311,2023-06-11,16590.0,0.0,SW
AMAZ,W35A312,2023-05-22,33148.0,2250.0,SW
AMAZ,W35A327,2023-05-10,37225.0,2350.0,SW
AMAZ,W35A359,2023-05-17,18340.0,1318.37,SW
AMAZ,W35A393,2023-05-15,766.0,222.13,SW
AMAZ,W35A394,2023-05-16,6215.0,410.4,SW
AMAZ,W35A396,2023-05-17,23770.0,725.0,SW
AMAZ,W35A431,2023-05-16,38714.0,1600.0,SW
AMAZ,W35A435,2023-05-17,7272.0,1588.96,SW
AMAZ,W35A436,2023-05-16,4872.0,0.0,SW
AMAZ,W35A451,2023-05-23,12800.0,825.0,SW
AMAZ,W35A460,2023-06-05,13916.0,1063.75,SW
AMAZ,W35A464,2023-05-15,2359.0,539.53,SW
AMAZ,W35A467,2023-06-02,10304.0,0.0,SW
AMAZ,W35A498,2023-05-16,21184.0,1650.0,SW
AMAZ,W35A498,2023-05-23,36221.0,1770.0,SW
AMAZ,W35A507,2023-05-23,10680.0,1365.0,SW
AMAZ,W35A510,2023-05-31,40758.0,785.0,SW
AMAZ,W35A513,2023-05-19,14160.0,0.0,SW
AMAZ,W35A532,2023-05-16,7235.0,804.49,SW
AMAZ,W35A543,2023-05-18,1935.0,216.65,SW
AMAZ,W35A562,2023-05-25,22400.0,750.0,SW
AMAZ,W35A563,2023-06-09,30468.0,725.0,SW
AMAZ,W35A579,2023-05-18,24250.0,1000.0,SW
AMAZ,W35A592,2023-06-12,5796.0,697.22,SW
AMAZ,W35A597,2023-05-18,30318.0,785.0,SW
AMAZ,W35A599,2023-05-30,7577.0,454.42,SW
AMAZ,W35A600,2023-05-18,7097.0,875.0,SW
AMAZ,W35A602,2023-05-24,37468.0,1610.05,SW
AMAZ,W35A607,2023-06-02,37424.0,4800.0,SW
AMAZ,W35A614,2023-05-24,20971.0,825.0,SW
AMAZ,W35A615,2023-05-22,29020.0,725.0,SW
AMAZ,W35A619,2023-06-08,26760.0,4306.0,SW
AMAZ,W35A623,2023-05-24,25600.0,0.0,SW
AMAZ,W35A631,2023-05-19,4850.0,908.45,SW
AMAZ,W35A635,2023-06-15,33120.0,725.0,SW
AMAZ,W35A636,2023-05-22,4848.0,1149.28,SW
AMAZ,W35A637,2023-05-23,17524.0,4300.0,SW
AMAZ,W35A649,2023-05-23,3660.0,524.9,SW
AMAZ,W35A668,2023-05-23,16074.0,0.0,SW
AMAZ,W35A672,2023-05-23,1241.0,234.14,SW
AMAZ,W35A673,2023-05-24,20039.0,0.1,SW
AMAZ,W35A677,2023-05-23,25132.0,725.0,SW
AMAZ,W35A686,2023-05-22,6636.0,1135.32,SW
AMAZ,W35A693,2023-06-14,36274.0,825.0,SW
AMAZ,W35A700,2023-05-31,13268.0,1775.0,SW
AMAZ,W35A701,2023-05-23,3888.0,0.0,SW
AMAZ,W35A705,2023-05-22,34402.0,725.0,SW
AMAZ,W35A713,2023-06-08,22335.0,725.0,SW
AMAZ,W35A723,2023-05-23,8178.0,983.66,SW
AMAZ,W35A732,2023-06-06,35884.0,2695.0,SW
AMAZ,W35A732,2023-06-09,35140.0,2650.0,SW
AMAZ,W35A737,2023-05-25,18444.0,0.0,SW
AMAZ,W35A767,2023-07-20,29910.0,0.1,SW
AMAZ,W35A791,2023-05-25,32114.0,785.0,SW
AMAZ,W35A805,2023-06-02,26365.0,850.0,SW
AMAZ,W35A806,2023-05-23,28360.0,1250.0,SW
AMAZ,W35A815,2023-05-31,38400.0,785.0,SW
AMAZ,W35A817,2023-05-25,15523.0,0.0,SW
AMAZ,W35A819,2023-05-24,5454.0,988.04,SW
AMAZ,W35A831,2023-07-05,23042.0,2150.0,SW
AMAZ,W35A856,2023-05-30,28043.0,1895.0,SW
AMAZ,W35A863,2023-05-25,35504.0,785.0,SW
AMAZ,W35A866,2023-05-25,4976.0,626.3,SW
AMAZ,W35A871,2023-05-31,3571.0,443.13,SW
AMAZ,W35A873,2023-06-08,10351.0,0.0,SW
AMAZ,W35A877,2023-06-02,21517.0,2300.0,SW
AMAZ,W35A879,2023-05-30,36144.0,785.0,SW
AMAZ,W35A880,2023-05-26,2156.0,280.96,SW
AMAZ,W35A891,2023-06-05,29495.0,2795.0,SW
AMAZ,W35A891,2023-06-06,23087.0,2795.0,SW
AMAZ,W35A894,2023-05-26,7758.0,954.85,SW
AMAZ,W35A895,2023-05-31,30942.0,785.0,SW
AMAZ,W35A920,2023-06-09,30378.0,3355.0,SW
AMAZ,W35A939,2023-06-06,22257.0,0.1,SW
AMAZ,W35A942,2023-05-26,1659.0,289.47,SW
AMAZ,W35A945,2023-06-12,18141.0,2090.0,SW
AMAZ,W35A987,2023-06-05,8604.0,0.0,SW
AMAZ,W35A989,2023-06-02,22320.0,0.1,SW
AMAZ,W35A995,2023-06-02,674.0,191.29,SW
AMAZ,W35A997,2023-06-02,38182.0,0.0,SW
AMAZ,W35B010,2023-06-02,22320.0,0.1,SW
AMAZ,W35B043,2023-06-19,26082.0,1144.0,SW
AMAZ,W35B067,2023-06-15,21285.0,725.0,SW
AMAZ,W35B069,2023-06-16,1224.0,387.87,SW
AMAZ,W35B070,2023-07-21,15432.0,3700.0,SW
AMAZ,W35B071,2023-07-13,1224.0,388.01,SW
AMAZ,W35B075,2023-06-02,32155.0,725.0,SW
AMAZ,W35B079,2023-06-02,16850.0,0.1,SW
AMAZ,W35B084,2023-06-12,19731.0,890.0,SW
AMAZ,W35B086,2023-06-08,29700.0,0.1,SW
AMAZ,W35B088,2023-06-05,2868.0,140.04,SW
AMAZ,W35B090,2023-06-05,25125.0,1820.0,SW
AMAZ,W35B091,2023-06-06,18496.0,725.0,SW
AMAZ,W35B095,2023-06-02,7440.0,1560.0,SW
AMAZ,W35B096,2023-06-06,9946.0,4200.0,SW
AMAZ,W35B096,2023-06-08,7440.0,1830.0,SW
AMAZ,W35B099,2023-06-06,4745.0,745.11,SW
AMAZ,W35B102,2023-06-08,3096.0,169.41,SW
AMAZ,W35B109,2023-06-15,26760.0,0.1,SW
AMAZ,W35B122,2023-06-21,38808.0,725.0,SW
AMAZ,W35B125,2023-06-07,2506.0,506.1,SW
AMAZ,W35B131,2023-06-13,38414.0,900.0,SW
AMAZ,W35B196,2023-05-05,16765.0,825.0,SW
AMAZ,W35B291,2023-05-12,18936.0,1600.0,SW
AMAZ,W35B327,2023-05-10,6020.0,917.16,SW
AMAZ,W35B599,2023-06-13,2820.0,196.34,SW
AMAZ,W35B693,2023-06-22,22395.0,725.0,SW
AMAZ,W35B705,2023-05-24,30855.0,0.1,SW
AMAZ,W35B737,2023-05-25,28742.0,0.0,SW
AMAZ,W35C050,2023-06-02,2232.0,805.0,SW
AMAZ,W35C056,2023-06-14,33474.0,1195.0,SW
AMAZ,W35C091,2023-06-09,39834.0,785.0,SW
AMAZ,W35C327,2023-06-07,9500.0,1140.13,SW
AMAZ,W35C693,2023-07-06,18340.0,725.0,SW
AMAZ,W35C737,2023-06-02,8667.0,0.0,SW
AMAZ,W36A011,2023-06-06,29044.0,0.1,SW
AMAZ,W36A011,2023-06-07,24080.0,725.0,SW
AMAZ,W36A019,2023-06-06,14902.0,0.0,SW
AMAZ,W36A023,2023-06-07,4964.0,407.25,SW
AMAZ,W36A025,2023-06-12,11790.0,850.0,SW
AMAZ,W36A040,2023-06-07,25125.0,1200.0,SW
AMAZ,W36A046,2023-06-15,1993.0,226.18,SW
AMAZ,W36A047,2023-06-05,35490.0,2185.0,SW
AMAZ,W36A054,2023-06-16,34319.0,1200.0,SW
AMAZ,W36A058,2023-06-12,33839.0,1900.0,SW
AMAZ,W36A069,2023-06-08,36316.0,1300.0,SW
AMAZ,W36A073,2023-06-13,19344.0,725.0,SW
AMAZ,W36A074,2023-06-13,19344.0,725.0,SW
AMAZ,W36A077,2023-06-26,19344.0,725.0,SW
AMAZ,W36A078,2023-06-26,19344.0,725.0,SW
AMAZ,W36A086,2023-06-07,14640.0,0.0,SW
AMAZ,W36A098,2023-06-06,20752.0,4185.0,SW
AMAZ,W36A106,2023-06-07,27424.0,900.0,SW
AMAZ,W36A119,2023-06-07,25092.0,3500.0,SW
AMAZ,W36A151,2023-06-13,21360.0,765.0,SW
AMAZ,W36A156,2023-06-07,27144.0,725.0,SW
AMAZ,W36A160,2023-06-27,21285.0,725.0,SW
AMAZ,W36A161,2023-07-13,21285.0,725.0,SW
AMAZ,W36A165,2023-06-13,4977.0,876.89,SW
AMAZ,W36A166,2023-06-06,3370.0,668.13,SW
AMAZ,W36A168,2023-06-29,21636.0,825.0,SW
AMAZ,W36A180,2023-06-09,4608.0,615.92,SW
AMAZ,W36A213,2023-06-20,13272.0,1416.95,SW
AMAZ,W36A225,2023-06-12,38532.0,1300.0,SW
AMAZ,W36A236,2023-06-12,4976.0,1054.82,SW
AMAZ,W36A241,2023-06-13,39620.0,3990.0,SW
AMAZ,W36A248,2023-06-08,33870.0,725.0,SW
AMAZ,W36A251,2023-06-16,6608.0,986.43,SW
AMAZ,W36A252,2023-06-21,30960.0,725.0,SW
AMAZ,W36A254,2023-06-15,10680.0,1729.47,SW
AMAZ,W36A264,2023-06-15,21110.0,2050.0,SW
AMAZ,W36A273,2023-06-20,17350.0,0.0,SW
AMAZ,W36A296,2023-06-29,8920.0,642.26,SW
AMAZ,W36A308,2023-06-13,38692.0,3600.0,SW
AMAZ,W36A309,2023-06-22,19416.0,785.0,SW
AMAZ,W36A311,2023-06-28,37120.0,0.1,SW
AMAZ,W36A324,2023-06-20,14180.0,0.0,SW
AMAZ,W36A336,2023-06-12,5454.0,984.75,SW
AMAZ,W36A338,2023-06-15,5454.0,842.75,SW
AMAZ,W36A340,2023-06-15,20794.0,785.0,SW
AMAZ,W36A349,2023-06-14,25220.0,0.0,SW
AMAZ,W36A350,2023-06-15,9343.0,0.0,SW
AMAZ,W36A355,2023-06-13,744.0,227.94,SW
AMAZ,W36A374,2023-06-20,21336.0,825.0,SW
AMAZ,W36A392,2023-06-14,1818.0,853.27,SW
AMAZ,W36A393,2023-06-20,35630.0,725.0,SW
AMAZ,W36A396,2023-07-05,12147.0,923.62,SW
AMAZ,W36A416,2023-06-14,766.0,362.89,SW
AMAZ,W36A432,2023-06-13,21510.0,3133.0,SW
AMAZ,W36A435,2023-06-15,30941.0,3900.0,SW
AMAZ,W36A437,2023-06-14,36669.0,725.0,SW
AMAZ,W36A445,2023-06-14,10431.0,0.0,SW
AMAZ,W36A446,2023-06-15,4848.0,925.16,SW
AMAZ,W36A447,2023-06-13,24240.0,0.0,SW
AMAZ,W36A448,2023-06-15,4848.0,1144.95,SW
AMAZ,W36A450,2023-06-14,4848.0,907.75,SW
AMAZ,W36A452,2023-06-14,37116.0,785.0,SW
AMAZ,W36A464,2023-06-30,17512.0,725.0,SW
AMAZ,W36A467,2023-06-14,19344.0,4500.0,SW
AMAZ,W36A488,2023-06-16,744.0,167.85,SW
AMAZ,W36A493,2023-06-16,35164.0,725.0,SW
AMAZ,W36A509,2023-07-24,38286.0,2825.0,SW
AMAZ,W36A512,2023-06-21,19344.0,725.0,SW
AMAZ,W36A535,2023-06-19,372.0,144.67,SW
AMAZ,W36A554,2023-06-21,33869.0,2300.0,SW
AMAZ,W36A577,2023-07-21,11688.0,2460.94,SW
AMAZ,W36A583,2023-06-16,2560.0,0.0,SW
AMAZ,W36A594,2023-06-19,3992.0,735.68,SW
AMAZ,W36A598,2023-06-20,3720.0,307.37,SW
AMAZ,W36A616,2023-06-19,39985.0,0.1,SW
AMAZ,W36A623,2023-06-16,17023.0,2087.63,SW
AMAZ,W36A628,2023-06-20,7200.0,932.17,SW
AMAZ,W36A629,2023-06-21,2136.0,0.0,SW
AMAZ,W36A631,2023-06-20,2696.0,361.18,SW
AMAZ,W36A632,2023-06-19,17524.0,2185.0,SW
AMAZ,W36A635,2023-06-21,35155.0,2640.0,SW
AMAZ,W36A650,2023-06-20,2880.0,441.72,SW
AMAZ,W36A651,2023-06-20,6400.0,546.36,SW
AMAZ,W36A656,2023-08-14,31110.0,676.6,SW
AMAZ,W36A666,2023-06-19,5410.0,792.5,SW
AMAZ,W36A672,2023-06-22,37825.0,2225.0,SW
AMAZ,W36A677,2023-06-21,32898.0,850.0,SW
AMAZ,W36A690,2023-06-21,5226.0,890.44,SW
AMAZ,W36A691,2023-06-21,3732.0,219.65,SW
AMAZ,W36A693,2023-06-20,7272.0,868.26,SW
AMAZ,W36A694,2023-07-10,34620.0,825.0,SW
AMAZ,W36A695,2023-06-28,4848.0,924.97,SW
AMAZ,W36A696,2023-06-20,23192.0,925.0,SW
AMAZ,W36A710,2023-06-21,33922.0,2900.0,SW
AMAZ,W36A738,2023-06-20,3395.0,585.79,SW
AMAZ,W36A739,2023-06-21,7119.0,953.98,SW
AMAZ,W36A762,2023-06-26,18180.0,3915.0,SW
AMAZ,W36A773,2023-06-21,33018.0,785.0,SW
AMAZ,W36A786,2023-06-22,23192.0,725.0,SW
AMAZ,W36A796,2023-07-05,19344.0,725.0,SW
AMAZ,W36A799,2023-06-29,2890.0,679.4,SW
AMAZ,W36A800,2023-06-29,15218.0,749.0,SW
AMAZ,W36A806,2023-06-21,6324.0,1880.0,SW
AMAZ,W36A817,2023-07-27,21285.0,725.0,SW
AMAZ,W36A824,2023-07-28,14750.0,1775.0,SW
AMAZ,W36A835,2023-07-28,24724.0,3700.0,SW
AMAZ,W36A838,2023-06-27,27876.0,725.0,SW
AMAZ,W36A847,2023-06-23,7224.0,608.26,SW
AMAZ,W36A849,2023-07-17,36868.0,1453.76,SW
AMAZ,W36A865,2023-06-23,14128.0,0.1,SW
AMAZ,W36A890,2023-06-26,26858.0,825.0,SW
AMAZ,W36A894,2023-06-30,13872.0,1485.0,SW
AMAZ,W36A904,2023-06-27,21181.0,825.0,SW
AMAZ,W36A907,2023-06-27,2156.0,280.96,SW
AMAZ,W36A916,2023-06-27,7258.0,525.0,SW
AMAZ,W36A918,2023-06-28,33535.0,725.0,SW
AMAZ,W36A920,2023-06-26,39483.0,785.0,SW
AMAZ,W36A925,2023-06-27,19446.0,0.1,SW
AMAZ,W36A935,2023-07-03,31196.0,0.0,SW
AMAZ,W36A936,2023-07-03,31196.0,0.0,SW
AMAZ,W36A937,2023-06-26,8502.0,0.0,SW
AMAZ,W36A938,2023-07-12,19344.0,3000.0,SW
AMAZ,W36A941,2023-06-27,2506.0,502.41,SW
AMAZ,W36A948,2023-06-26,20707.0,725.0,SW
AMAZ,W36A956,2023-06-29,15404.0,539.0,SW
AMAZ,W36A961,2023-06-27,13902.0,0.0,SW
AMAZ,W36A985,2023-06-28,8484.0,1587.18,SW
AMAZ,W36A986,2023-06-29,4728.0,0.0,SW
AMAZ,W36B004,2023-07-19,31897.0,785.0,SW
AMAZ,W36B007,2023-06-28,1996.0,303.64,SW
AMAZ,W36B008,2023-07-03,12144.0,1976.0,SW
AMAZ,W36B014,2023-07-10,6305.0,1553.71,SW
AMAZ,W36B021,2023-06-29,1659.0,289.47,SW
AMAZ,W36B033,2023-06-30,4848.0,1149.28,SW
AMAZ,W36B052,2023-06-30,9790.0,3400.0,SW
AMAZ,W36B059,2023-06-28,2880.0,336.79,SW
AMAZ,W36B069,2023-06-08,36754.0,0.1,SW
AMAZ,W36B099,2023-07-17,7680.0,685.69,SW
AMAZ,W36B149,2023-07-10,5694.0,595.17,SW
AMAZ,W36B151,2023-07-17,20260.0,750.0,SW
AMAZ,W36B155,2023-07-18,26332.0,0.1,SW
AMAZ,W36B161,2023-07-14,19392.0,3436.0,SW
AMAZ,W36B162,2023-07-05,4042.0,0.0,SW
AMAZ,W36B163,2023-07-06,2522.0,329.93,SW
AMAZ,W36B166,2023-07-13,32379.0,2395.0,SW
AMAZ,W36B170,2023-07-03,13758.0,1301.5,SW
AMAZ,W36B178,2023-07-05,1300.0,178.34,SW
AMAZ,W36B181,2023-07-12,31305.0,825.0,SW
AMAZ,W36B186,2023-07-26,25125.0,1525.0,SW
AMAZ,W36B196,2023-07-06,27885.0,785.0,SW
AMAZ,W36B198,2023-07-26,24464.0,815.0,SW
AMAZ,W36B200,2023-07-05,11748.0,731.65,SW
AMAZ,W36B225,2023-06-20,35395.0,1975.0,SW
AMAZ,W36B239,2023-07-06,744.0,145.22,SW
AMAZ,W36B244,2023-07-06,36347.0,725.0,SW
AMAZ,W36B248,2023-06-08,38015.0,0.1,SW
AMAZ,W36B266,2023-07-10,3908.0,596.5,SW
AMAZ,W36B267,2023-07-10,6400.0,831.53,SW
AMAZ,W36B308,2023-06-20,7170.0,919.11,SW
AMAZ,W36B309,2023-06-22,19377.0,785.0,SW
AMAZ,W36B350,2023-06-28,12237.0,0.0,SW
AMAZ,W36B437,2023-06-14,38682.0,725.0,SW
AMAZ,W36B622,2023-07-05,7924.0,525.0,SW
AMAZ,W36B759,2023-06-29,1253.0,0.0,SW
AMAZ,W36C138,2023-07-03,2424.0,549.74,SW
AMAZ,W36C150,2023-07-03,2894.0,563.59,SW
AMAZ,W36C152,2023-07-05,8135.0,984.56,SW
AMAZ,W36C437,2023-06-14,27973.0,785.0,SW
AMAZ,W36D437,2023-06-14,23192.0,725.0,SW
AMAZ,W37A010,2023-07-11,32849.0,1995.0,SW
AMAZ,W37A017,2023-07-11,19814.0,825.0,SW
AMAZ,W37A036,2023-07-18,23192.0,3000.0,SW
AMAZ,W37A042,2023-07-11,39060.0,725.0,SW
AMAZ,W37A043,2023-07-19,39060.0,0.1,SW
AMAZ,W37A051,2023-07-18,11344.0,2300.0,SW
AMAZ,W37A074,2023-07-11,36702.0,725.0,SW
AMAZ,W37A112,2023-07-12,40788.0,725.0,SW
AMAZ,W37A116,2023-07-11,2868.0,594.78,SW
AMAZ,W37A122,2023-07-11,22574.0,0.0,SW
AMAZ,W37A130,2023-07-11,5492.0,0.0,SW
AMAZ,W37A134,2023-08-01,7000.0,0.0,SW
AMAZ,W37A153,2023-07-12,744.0,181.67,SW
AMAZ,W37A178,2023-07-11,3707.0,1157.69,SW
AMAZ,W37A182,2023-07-11,13053.0,850.0,SW
AMAZ,W37A186,2023-07-28,28290.0,3000.0,SW
AMAZ,W37A187,2023-07-18,5200.0,282.33,SW
AMAZ,W37A189,2023-07-13,18880.0,0.0,SW
AMAZ,W37A199,2023-07-14,6704.0,615.6,SW
AMAZ,W37A203,2023-07-17,10680.0,0.1,SW
AMAZ,W37A205,2023-07-12,2506.0,508.34,SW
AMAZ,W37A206,2023-07-12,6027.0,903.77,SW
AMAZ,W37A209,2023-07-11,3370.0,665.53,SW
AMAZ,W37A210,2023-07-25,7355.0,0.0,SW
AMAZ,W37A211,2023-07-13,22421.0,0.0,SW
AMAZ,W37A220,2023-07-14,36578.0,725.0,SW
AMAZ,W37A223,2023-07-25,4539.0,814.69,SW
AMAZ,W37A232,2023-07-12,35196.0,725.0,SW
AMAZ,W37A243,2023-07-12,5392.0,774.2,SW
AMAZ,W37A255,2023-08-02,38808.0,725.0,SW
AMAZ,W37A258,2023-07-13,766.0,220.98,SW
AMAZ,W37A259,2023-07-26,35308.0,3000.0,SW
AMAZ,W37A266,2023-07-12,3489.0,536.2,SW
AMAZ,W37A272,2023-07-12,3370.0,574.37,SW
AMAZ,W37A281,2023-07-25,32876.0,1000.0,SW
AMAZ,W37A288,2023-07-13,7272.0,1076.8,SW
AMAZ,W37A295,2023-07-31,11402.0,923.9,SW
AMAZ,W37A296,2023-07-14,17524.0,4220.0,SW
AMAZ,W37A297,2023-07-13,23861.0,1800.0,SW
AMAZ,W37A299,2023-07-12,2764.0,179.54,SW
AMAZ,W37A300,2023-07-24,30185.0,725.0,SW
AMAZ,W37A311,2023-07-26,7518.0,1245.64,SW
AMAZ,W37A321,2023-07-12,6060.0,1091.3,SW
AMAZ,W37A335,2023-07-18,29602.0,825.0,SW
AMAZ,W37A339,2023-07-13,29525.0,785.0,SW
AMAZ,W37A341,2023-07-17,24442.0,785.0,SW
AMAZ,W37A342,2023-07-18,33841.0,725.0,SW
